username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimiento;rango
lexander_Cruz;2019-11-22 01:52;0;3;"Entonces ven amigo miron Unete al monton su hijo es estudiante y usted trabajador En cualquier barrio eres bienvenida Cacerolazo ParoNacional DuqueChao DuqueRenuncie ColombiaDespierta";;;# Cacerolazo# ParoNacional# DuqueChao# DuqueRenuncie# ColombiaDespierta;"1197769874132656128";https://twitter.com/lexander_Cruz/status/1197769874132656128;Muy negativo;0.007612124381782414
Brandon_0103;2019-11-22 01:51;0;1;"Grande Cacerolazo Que bonito que le llegue el mensaje a esa gente que Nunca a tenido que incomodarse por la realidad del pais hoy va a pasar la noche pensando en por que estamos como estamos Y si hace parte del problema ParoNacional";;;# Cacerolazo# ParoNacional;"1197769637590683648";https://twitter.com/Brandon_0103/status/1197769637590683648;Muy negativo;0.02338000092366196
juliancamacho07;2019-11-22 01:50;0;2;"Hijos del pueblo con un lavado cerebral y un uniforme verde atacando a su propia gente que levanta la voz contra un estado deficiente y corrupto que nos tiene jodidos a todos ParoNacional";;;# ParoNacional;"1197769333268721664";https://twitter.com/juliancamacho07/status/1197769333268721664;Muy negativo;0.01906052258246296
crisramon7;2019-11-22 01:50;0;3;"Cacerolazo en Pamplona Norte de Santander ParoNacional";;;# Cacerolazo# ParoNacional;"1197769220647477248";https://twitter.com/crisramon7/status/1197769220647477248;Muy negativo;0.007606990561012482
crisramon7;2019-11-22 01:48;0;2;"Cacerolazo ParoNacional Pamplona Norte de Santander";;;# Cacerolazo# ParoNacional;"1197768800449552384";https://twitter.com/crisramon7/status/1197768800449552384;Muy negativo;0.007606990561012482
andresab87;2019-11-22 01:42;0;2;"A para xra avanzar Viva el Paro Nacional 21N";;;# 21N;"1197767299878535169";https://twitter.com/andresab87/status/1197767299878535169;Muy negativo;0.12144532273836628
bts_daddys;2019-11-22 01:42;0;1;"Hoy comenzo el paro nacional en Colombia todo el pais se reunio a marchar pacificamente luego hubieron disturbios en varias partes pero fueron mas los buenos por ultimo vandalos estan aprovechandose de la situacion para robar y las personas de cali estan en panico";;;;"1197767205301166080";https://twitter.com/bts_daddys/status/1197767205301166080;Muy negativo;0.11267384951669332
Brandon_0103;2019-11-22 01:40;0;0;"ParoNacional ParoIndefinido";;;# ParoNacional# ParoIndefinidohttps;"1197766726081040384";https://twitter.com/Brandon_0103/status/1197766726081040384;Muy negativo;0.03145281223852383
AlexaMarrokin;2019-11-22 01:36;0;3;"A mi me da mucha pena y risa los medios colombianos cuanto les estaran pagando para transmitir lo que NO fue el paro nacional Paro21Noviembre";;;# Paro21Noviembre;"1197765839749074944";https://twitter.com/AlexaMarrokin/status/1197765839749074944;Muy negativo;0.027717212578973773
catalina0101;2019-11-22 01:36;0;2;"ParoNacional 21Nov Cacerolazo";;;# ParoNacional# 21Nov# Cacerolazopic;"1197765715094364160";https://twitter.com/catalina0101/status/1197765715094364160;Muy negativo;0.004360866466422209
lexander_Cruz;2019-11-22 01:34;1;2;"Cacerolazo Bogota y Colombia entera se esta despertando Ciudad Montes San Jorge central RenuncieDuque ParoNacional DuqueRenuncie DuqueChao ColombiaDespierta ElParoSigue";;;# Cacerolazo# RenuncieDuque# ParoNacional# DuqueRenuncie# DuqueChao# ColombiaDespierta# ElParoSiguepic;"1197765348390572032";https://twitter.com/lexander_Cruz/status/1197765348390572032;Muy negativo;0.07086529924069054
JAtencioOficial;2019-11-22 01:34;0;0;"No es marcha senora periodista es un paro nacional Esta gente se las tiran de pendejos cuando le conviene Por eso yo veo";;@ NoticiasUno;;"1197765189422243840";https://twitter.com/JAtencioOficial/status/1197765189422243840;Muy negativo;0.12934662968697228
SilviaRueda22;2019-11-22 01:28;0;0;"Definitivamente el Duque trae la caida del Rey ParoNacional";;;# ParoNacional;"1197763747550547970";https://twitter.com/SilviaRueda22/status/1197763747550547970;Muy negativo;0.08113600854530695
jnavarroalvarez;2019-11-22 01:23;1;2;"Yo tambien sali y esto seguira este pais pide cambio urgente ParoNacional Cacerolazo ColombiaDespierta Cacerolazo21N Bogota Colombia";;;# ParoNacional# Cacerolazo# ColombiaDespierta# Cacerolazo21N# Bogota# Colombiapic;"1197762580451860480";https://twitter.com/jnavarroalvarez/status/1197762580451860480;Muy negativo;0.006305542549034653
humanaradio_;2019-11-22 01:19;30;62;"El movimiento indigena de Ecuador respalda el paro nacional en Colombia";;;;"1197761564440514560";https://twitter.com/humanaradio_/status/1197761564440514560;Tendencia negativa;0.25834071297762756
Angieliqtrivino;2019-11-22 01:17;0;2;"ParoNacional VivaElParoNacional Gracias a ustedes por documentar y ser parte de este hecho historico tan trascendental en Colombia Gran labor la que realizo CityNoticias";;;# ParoNacional# VivaElParoNacional# CityNoticias;"1197760927241789440";https://twitter.com/Angieliqtrivino/status/1197760927241789440;Muy negativo;0.18596893565129172
rosyavilafg;2019-11-22 01:16;0;0;"Paro Nacional en Cali Valle Saquean Viviendas 21 de noviembre del 2019 en VIVO Colombia";;;;"1197760691932991488";https://twitter.com/rosyavilafg/status/1197760691932991488;Muy negativo;0.04657076472072743
rosyavilafg;2019-11-22 01:14;0;1;"SAQUEARON VARIAS TIENDAS D1 EN CALI DURANTE PARO NACIONAL ParoNacional TiendasD1 Cali";;;# ParoNacional# TiendasD1# Calihttps;"1197760137567584256";https://twitter.com/rosyavilafg/status/1197760137567584256;Muy negativo;0.02596581041764737
pipegomezsan;2019-11-22 01:13;0;0;"Hoy me toco en la banca gracias de a los que salieron a marchar pacificamente a los vandalos revolucionarios por ahi lei a alguien hoy a veces es mas revolucionario limpiar que rayar ParoNacional 21Nov";;;# ParoNacional# 21Nov;"1197760015173636096";https://twitter.com/pipegomezsan/status/1197760015173636096;Muy negativo;0.04105541352216676
Ivan_dvl;2019-11-22 01:13;0;0;"Deberian aunque sea un poco tratar de disimular su inutil estupidez al informar si es que no pueden disimular las injusticias y la arbitrariedad del pais ParoNacional";;;# ParoNacional;"1197759953072734208";https://twitter.com/Ivan_dvl/status/1197759953072734208;Muy negativo;0.0008839707985807008
lucecita0111;2019-11-22 01:13;0;0;"Enumera por favor y detalla que actos violentos injustificados hubo durante este paro nacional";;;;"1197759917534449664";https://twitter.com/lucecita0111/status/1197759917534449664;Muy negativo;0.14568140461362647
jesusreboll;2019-11-22 01:12;0;0;"Completamente de acuerdo debemos hacer llamado a asamblea permanente paro nacional indefinido este gobierno con la complicidad de la fuerza publica esta haciendo una represion terrible la respuesta debe ser la movilizacion social";;;;"1197759668157849600";https://twitter.com/jesusreboll/status/1197759668157849600;Muy negativo;0.07151872706462634
Kaisar_Shiokaze;2019-11-22 01:11;0;0;"Siento un deja vu ahh si claro El paro nacional de campesinos NO EXISTE de veras que vamos mal gente";;;;"1197759542446170112";https://twitter.com/Kaisar_Shiokaze/status/1197759542446170112;Muy negativo;0.020886429312449273
Andorah30;2019-11-22 01:11;7;15;"I support the Colombian nationwide strike No more violence no more war more education more support to the youth and the poor 21NSomosTodos ParoNacional21Nov paronacional";;;# 21NSomosTodos# ParoNacional21Nov# paronacional;"1197759483545620480";https://twitter.com/Andorah30/status/1197759483545620480;Tendencia positiva;0.019999999999999997
juansebasvelez;2019-11-22 01:10;14;14;"No crean que este es el Gran Paro que busca manifestarse contra el gobierno Este es un simulacro que integra la estrategia de Cepeda Robledo Petro y demas entes que buscan un Gran Paro Civico Nacional que obligue a Duque a renunciar y convocar una Asamblea Nal Costituyente";;;;"1197759306185265152";https://twitter.com/juansebasvelez/status/1197759306185265152;Muy negativo;0.01576094197930195
EstebanMarinQ;2019-11-22 01:10;0;0;"Popayan ParoNacional";;;# ParoNacional;"1197759201008898048";https://twitter.com/EstebanMarinQ/status/1197759201008898048;Neutral;0.0
cristianguerra;2019-11-22 01:09;0;0;"El dolar cayo durante la jornada del paro nacional";;;;"1197759105668190208";https://twitter.com/cristianguerra/status/1197759105668190208;Tendencia negativa;0.25192510501213145
linagarcia_0417;2019-11-22 01:09;0;0;"Me duele en el alma todo lo que esta sucediendo en Cali y en las demas ciudades que presentan disturbios No puedo creer que esto este sucediendo se me parte el corazon por la gente que esta sufriendo Me duele mi tierra ParoNacional Paro21Noviembre AsiVaElParo";;;# ParoNacional# Paro21Noviembre# AsiVaElParo;"1197759040295755776";https://twitter.com/linagarcia_0417/status/1197759040295755776;Muy negativo;0.10403303094213597
Hey_Savedra;2019-11-22 01:08;0;0;"De que me hablas viejo De el paro nacional que va a seguir y que usted tiene reaccionar Y DEJARNOS EN PAZ";;;;"1197758773751877632";https://twitter.com/Hey_Savedra/status/1197758773751877632;Muy negativo;0.20873326205131562
JAtencioOficial;2019-11-22 01:07;0;0;"Jajajaja me da risa que al final dice y los escuchamos cualquiera que no lo conozca se le come el cuento Colombia quiere tu renuncia hermanos colombianos que se logre el objetivo y es la renuncia de Duque Cacerolazo Paro21Noviembre 21Nov ParoNacional ColombiaDespierta";;;# Cacerolazo# Paro21Noviembre# 21Nov# ParoNacional# ColombiaDespierta;"1197758602079080448";https://twitter.com/JAtencioOficial/status/1197758602079080448;Muy negativo;0.005918526559146693
Brandon_0103;2019-11-22 01:05;0;0;"ESMAD ParoNacional";;;# ESMAD# ParoNacional;"1197758010627706881";https://twitter.com/Brandon_0103/status/1197758010627706881;Muy negativo;0.03388446657535921
a_arguelles;2019-11-22 01:05;0;0;"ValledeCafam apoyando el paro nacional al sur de la ciudad Cacerolazo21N";;@ Citytvpic;# ValledeCafam# Cacerolazo21N;"1197757963051708416";https://twitter.com/a_arguelles/status/1197757963051708416;Tendencia positiva;0.5755583490415705
P4TINETA02;2019-11-22 01:03;0;0;"Esta respuesta del subpresidnete solo deja algo realmente claro es un incapaz El pueblo tiene el poder el pueblo unido jamas sera vencido 22N ParoNacional";;;# 22N# ParoNacional;"1197757455717093377";https://twitter.com/P4TINETA02/status/1197757455717093377;Muy negativo;0.043629708497545105
edovago;2019-11-22 01:01;0;0;"Segun el gobierno del subpresidente 207 mil personas salieron a marchar en el pais durante el paro nacional";;@ IvanDuque;;"1197757019257810945";https://twitter.com/edovago/status/1197757019257810945;Tendencia negativa;0.3223872165016855
Jennyra98;2019-11-22 01:00;1;3;"Asi como cuando el frio no impide sali al Cacerolazo21N tunja ParoNacional AsiVaElParo ColombiaDespierta";;;# Cacerolazo21N# tunja# ParoNacional# AsiVaElParo# ColombiaDespiertapic;"1197756800705159168";https://twitter.com/Jennyra98/status/1197756800705159168;Muy negativo;0.050543969090350194
CaracolRadio;2019-11-22 01:00;3;17;"Viral Los de cuatro patas tambien se unieron al ParoNacional";;;# Viral# ParoNacional;"1197756596807299072";https://twitter.com/CaracolRadio/status/1197756596807299072;Muy negativo;0.001716210960349038
a_arguelles;2019-11-22 00:59;0;0;"Gracias por mantenernos informados como debe ser sin mentiras ni adulterar lo que sucedio con el paro nacional en el pais City Tv mi canal favorito";;;;"1197756555388768256";https://twitter.com/a_arguelles/status/1197756555388768256;Muy negativo;0.24346743780044366
forever1_otakus;2019-11-22 00:59;0;0;"Se que usted piensa por una Colombia diferente pero el paro esta causando lagrimas y sufrimiento a mas de una persona El paro Nacional es bueno hasta que la delincuencia ataca";;;;"1197756453030895616";https://twitter.com/forever1_otakus/status/1197756453030895616;Muy negativo;0.05720003631649485
KmyMartin;2019-11-22 00:59;0;0;"Asi como hubo artistas que no se quedaron callados ante la situacion del pais hay otros artistas e influencers que se les llena la boca apoyando pendejadas en lugar de prestar atencion a su pueblo ElParoApenasComienza ParoNacional Colombia";;;# ElParoApenasComienza# ParoNacional# Colombia;"1197756413168246784";https://twitter.com/KmyMartin/status/1197756413168246784;Muy negativo;0.05394166236568939
jdceron98;2019-11-22 00:56;4;14;"Los actos vandalicos de Cali no son consecuencia del Paro Nacional son consecuencia de un estado indiferente que ha ignorado y marginado a las areas mas vulnerables de la ciudad donde lastimosamente proliferado la criminalidad No son actos politicos";;;;"1197755734605340672";https://twitter.com/jdceron98/status/1197755734605340672;Muy negativo;0.029604492218705175
KevinSernaAl;2019-11-22 00:55;0;0;"Hasta los Uribistas presentan su descontento frente al Gobierno del subpresidente Duque No dijo nada ParoNacional";;;# ParoNacional;"1197755453738029058";https://twitter.com/KevinSernaAl/status/1197755453738029058;Muy negativo;0.00667638170898662
Dpico1113;2019-11-22 00:51;0;0;"Cacerolazo en el norte de Bogota 21N DuqueRenuncie ParoNacional NoTenemosPresidente notenemosmiedo";;;# 21N# DuqueRenuncie# ParoNacional# NoTenemosPresidente# notenemosmiedopic;"1197754517108019200";https://twitter.com/Dpico1113/status/1197754517108019200;Muy negativo;0.007606990561012482
ricardoaml_;2019-11-22 00:48;0;0;"Yo estoy en Panama pero desde aca apoyo el ParoNacional Paro21Noviembre DuqueCiao";;;# ParoNacional# Paro21Noviembre# DuqueCiao;"1197753792483274752";https://twitter.com/ricardoaml_/status/1197753792483274752;Tendencia negativa;0.39398452315575094
Cokoyc;2019-11-22 00:46;0;1;"Ahi es donde deberia estar el ejercito el esmad y la policia protegiendo a los ciudadanos de cali ParoNacional ElParoApenasComienza";;;# ParoNacional# ElParoApenasComienza;"1197753089882767361";https://twitter.com/Cokoyc/status/1197753089882767361;Muy negativo;0.022990543750477075
Manuela80373404;2019-11-22 00:45;1;0;"Con uno que maten ya se calman Y si es su hijo y si es su nieto y si es el hermano de alguien mas y si es el hijo de alguien mas y si es el Nieto de alguien mas Que les pasa en esa pu cabezaaaaaaaaa ParoNacional ColombiaDespierta Paro21Noviembre";;;# ParoNacional# ColombiaDespierta# Paro21Noviembrehttps;"1197753060979888128";https://twitter.com/Manuela80373404/status/1197753060979888128;Muy negativo;0.003392535613874622
SungFlower__;2019-11-22 00:45;0;1;"En la Gaitana se escuchan ambulancias y disparos La situacion no se calma Paro21Noviembre ParoNacional AsiVaElParo";;;# Paro21Noviembre# ParoNacional# AsiVaElParo;"1197753006541938688";https://twitter.com/SungFlower__/status/1197753006541938688;Muy negativo;0.0015422292045503545
TorresValen123;2019-11-22 00:45;1;5;"En Cali se dio toque de queda desde las 7 00 p m pero todos estos ataques nos hacen unirnos y salir a defendernos lo que dicen es que de 2 a 5 a m van a empezar a atacar como me dueles Cali ParoNacional 21nov AsiVaElParo";;@ EnterateCali@ UltimaHoraBLU@ CaliesCaliCOL;# ParoNacional# 21nov# AsiVaElParo;"1197752954960388096";https://twitter.com/TorresValen123/status/1197752954960388096;Tendencia negativa;0.47279469114757106
Mariluna_grass;2019-11-22 00:43;1;1;"Paro Nacional ElParoTieneQueSeguir ElParoTieneQueSeguir ElParoTieneQueSeguir ElParoTieneQueSeguir ElParoTieneQueSeguir ElParoTieneQueSeguir ElParoTieneQueSeguir ElParoTieneQueSeguir";;;# ElParoTieneQueSeguir# ElParoTieneQueSeguir# ElParoTieneQueSeguir# ElParoTieneQueSeguir# ElParoTieneQueSeguir# ElParoTieneQueSeguir# ElParoTieneQueSeguir# ElParoTieneQueSeguirhttps;"1197752535584530432";https://twitter.com/Mariluna_grass/status/1197752535584530432;Tendencia negativa;0.38068878921717353
Brandon_0103;2019-11-22 00:43;0;0;"SOSColombia ParoNacional";;;# SOSColombia# ParoNacional;"1197752426918555648";https://twitter.com/Brandon_0103/status/1197752426918555648;Muy negativo;0.03145281223852383
RubnDaroV;2019-11-22 00:39;0;0;"Se sabe que el Paro Nacional ha sido una plataforma para los vandalos incentivados por la izquierda a destruir el pais y la propiedad publica que es de todos";;;;"1197751345312391170";https://twitter.com/RubnDaroV/status/1197751345312391170;Muy negativo;0.09079747420820425
CALLEDELARED;2019-11-22 00:36;0;0;"21N DETENIDOS DURANTE PARO NACIONAL EN BOGOTA";;;;"1197750767660228610";https://twitter.com/CALLEDELARED/status/1197750767660228610;Neutral;0.0
Mariaporia;2019-11-22 00:35;0;7;"El mejor plan apoyar el paro nacional";;;;"1197750428089421824";https://twitter.com/Mariaporia/status/1197750428089421824;Tendencia negativa;0.2897517922238261
AlvaradoMaria02;2019-11-22 00:25;0;11;"Si quieren una nina fresa y tropelera a la orden gorditos Tener privilegios no me hace ciega ni sorda arriesgarse por el pais es lo que nos hara avanzar EL PARO NACIONAL SIGUE";;;;"1197747816350863360";https://twitter.com/AlvaradoMaria02/status/1197747816350863360;Muy negativo;0.04858481384065604
aleeRojas1946;2019-11-22 00:23;0;0;"TOTAL AGRADECIMIENTO Y RESPETO POR EL CUBRIMIENTO DE LAS MARCHAS EN EL PARO NACIONAL VERDADERO PERIODISMO citytv";;@ Citytv;# citytv;"1197747451005997057";https://twitter.com/aleeRojas1946/status/1197747451005997057;Neutral;0.0
josedanielsi_;2019-11-22 00:21;1;7;"Si lo de hoy no continua manana entonces queda como una marcha mas para la historia y un mes despues Ivan Duque en la comodidad de la casa de Narino dira Ese tal paro nacional no existio viejo AsiVaElParo Paro21Noviembre Cacerolazo21N Bogota NoDijoNada Duquechao duque";;;# AsiVaElParo# Paro21Noviembre# Cacerolazo21N# Bogota# NoDijoNada# Duquechao# duque;"1197747031235796994";https://twitter.com/josedanielsi_/status/1197747031235796994;Muy negativo;0.05224821605865866
Carosandoval20;2019-11-22 00:17;0;2;"Nuestro gobierno anda en planes de reformar laborales y pensionales que nos perjudican asesino a 8 ninos o 18 no se sabe en una operativo contra la guerrilla y nuestro presidente parece indiferente a todo Hoy se realizo paro nacional y todo fue Pacifico hasta que";;;;"1197745984941494272";https://twitter.com/Carosandoval20/status/1197745984941494272;Muy negativo;0.20515428681767725
MiltonJrOlivare;2019-11-22 00:17;0;0;"El dolar cayo durante la jornada del paro nacional";;;;"1197745818301804544";https://twitter.com/MiltonJrOlivare/status/1197745818301804544;Tendencia negativa;0.25192510501213145
Cokoyc;2019-11-22 00:16;0;0;"En magangue por primera vez en la gente salio a marchar por su cuenta si el pueblo se canso de este gobierno ParoNacional";;;# magangue# ParoNacional;"1197745660155629568";https://twitter.com/Cokoyc/status/1197745660155629568;Muy negativo;0.07553684343769684
Mrs_LindaVante;2019-11-22 00:13;1;4;"Senador yo no salgo a marchar porque las razones no son ciertas De que hablas viejo ParoNacional Cacerolazo paro21denoviembre";;;# ParoNacional# Cacerolazo# paro21denoviembrepic;"1197744943558791168";https://twitter.com/Mrs_LindaVante/status/1197744943558791168;Muy negativo;0.0016389376348814619
andybal93;2019-11-22 00:13;0;0;"21 de Noviembre del 2019 el pueblo se canso de tanta corrupcion y salimos a exigir un mejor pais Se que no soy el gran influenciador pero el apoyo es muy importante en esta ocasion 21novparonacional paronacional Colombia Bogota duquerenuncie InfluencerEnElParo";;;# 21novparonacional# paronacional# Colombia# Bogota# duquerenuncie# InfluencerEnElParopic;"1197744940194975749";https://twitter.com/andybal93/status/1197744940194975749;Tendencia positiva;0.5463139952565662
HHugoAvila;2019-11-22 00:13;0;0;"Paro nacional historicas marchas en Colombia y el mundo El Espectador via";;@ YouTube;;"1197744888646897664";https://twitter.com/HHugoAvila/status/1197744888646897664;Tendencia negativa;0.281989733814304
johncardenasc;2019-11-22 00:13;0;0;"Uribestias Robinson Diaz a simpatizantes del uribismo en medio de paro nacional";;;;"1197744862910648320";https://twitter.com/johncardenasc/status/1197744862910648320;Muy negativo;0.017993969857608073
MiltonJrOlivare;2019-11-22 00:12;0;4;"El paro nacional 21Nov fue la excusa perfecta para los vandalos en la ciudad de Cali Las micromafias y el crimen organizado un problema social que hay que combatir";;;# 21Nov;"1197744764990492672";https://twitter.com/MiltonJrOlivare/status/1197744764990492672;Tendencia negativa;0.31572595445933754
smpgmm16;2019-11-22 00:12;0;1;"Hay un paro nacional en su gran mayoria pacifico estan matando lideres social hay mucha corrupcion entre otras cosas No me cabe y las fuerzas publicas se estan tomando el atrevimiento de abusar los los protestantes pacificos";;;;"1197744529673203712";https://twitter.com/smpgmm16/status/1197744529673203712;Muy negativo;0.13331111899491818
camcris2011;2019-11-22 00:10;0;0;"PUES PARA ESO ES EL PARO NACIONAL INDEFINIDO NO SEA WEBON";;;;"1197744251012026373";https://twitter.com/camcris2011/status/1197744251012026373;Neutral;0.0
Marianaparce;2019-11-22 00:10;1;3;"Les dejo para que lean y analicen la situacion ParoNacional 21NParoNacional AsiVaElParo";;;# ParoNacional# 21NParoNacional# AsiVaElParopic;"1197744244766781440";https://twitter.com/Marianaparce/status/1197744244766781440;Muy negativo;0.004074250556151937
_eljp_;2019-11-22 00:09;0;1;"No se que esperaban de los influencers sobre el ParoNacional solamente les gusta decir que son colombianos cuando algun deportista o cantante gana algo";;;# ParoNacional;"1197743992013754368";https://twitter.com/_eljp_/status/1197743992013754368;Muy negativo;0.04228331724015142
jamelys_sd;2019-11-22 00:08;0;2;"El milagro de borrar el socialismo en latinoamerica y el resto del mundo seria mucho pedir aqui es Colombia ayer 21 11 hubo en varias ciudades vandalismo y saqueos por delincuentes que se aprovecharon del paro nacional";;;;"1197743620712853504";https://twitter.com/jamelys_sd/status/1197743620712853504;Muy negativo;0.0325497890883406
Gatalia_Cr;2019-11-22 00:07;0;0;"GRACIASSSSS FUERON EL UNICO CANAL QUE SE DIGNO A INFORMAR SOBRE EL PARO EN VIVO VIVA EL PARO NACIONAL";;;;"1197743386134011904";https://twitter.com/Gatalia_Cr/status/1197743386134011904;Neutral;0.0
Jimesaurus;2019-11-22 00:04;18;31;"Me envian esto acerca de la situacion en Cali favor difundir y rezar por las personas en Cali 21Nov Paro21Noviembre ParoNacional21N paronacional ColombiaDespierta Cacerolazo AsiVaElParo calicolombia";;;# 21Nov# Paro21Noviembre# ParoNacional21N# paronacional# ColombiaDespierta# Cacerolazo# AsiVaElParo# calicolombiapic;"1197742590638088193";https://twitter.com/Jimesaurus/status/1197742590638088193;Muy negativo;0.006681727110104718
camography;2019-11-22 00:03;1;6;"Postales desde COlombia Paro21Noviembre 21NParoNacional paronacional PostalesDesdeColombia";;;# COlombia# Paro21Noviembre# 21NParoNacional# paronacional# PostalesDesdeColombiapic;"1197742479606525954";https://twitter.com/camography/status/1197742479606525954;Muy negativo;0.23261604876636396
Ruiz_Jimenez_;2019-11-22 00:03;1;2;"Viva el paro nacional Paro21Noviembre CityNoticias AsiVaElParo ElParoApenasComienza 21Nov ColombiaDespierta Cacerolazo";;;# Paro21Noviembre# CityNoticias# AsiVaElParo# ElParoApenasComienza# 21Nov# ColombiaDespierta# Cacerolazopic;"1197742291898830848";https://twitter.com/Ruiz_Jimenez_/status/1197742291898830848;Muy negativo;0.032413231609310214
Mariazulada;2019-11-22 00:03;0;1;"Que lindo fue salir a marchar Paro Nacional Bogota Colombia";;;;"1197742265743138817";https://twitter.com/Mariazulada/status/1197742265743138817;Tendencia positiva;0.563417081753789
NoticiasCaracol;2019-11-22 00:02;32;73;"AsiVaElParo Vandalos incendiaron parte de la Alcaldia de Facatativa en jornada del paro nacional";;;# AsiVaElParo;"1197742166103035904";https://twitter.com/NoticiasCaracol/status/1197742166103035904;Muy negativo;0.04876262358673491
ColombiaSimpson;2019-11-22 00:00;120;513;"Nos estan escuchando en todo el mundo Somos tendencia global Cacerolazo ParoNacional 21NSomosTodos";;;# Cacerolazo# ParoNacional# 21NSomosTodos;"1197741612429959168";https://twitter.com/ColombiaSimpson/status/1197741612429959168;Muy negativo;0.013811449223472399
NoticiasCaracol;2019-11-22 00:00;16;22;"AsIVaLaMarcha Robos incendios y saqueos Bogota sufrio a los vandalos que empanaron paro nacional";;;# AsIVaLaMarcha;"1197741496910237696";https://twitter.com/NoticiasCaracol/status/1197741496910237696;Muy negativo;0.02067630599796876
NoticiasCaracol;2019-11-22 00:00;8;26;"AsIVaLaMarcha Robos incendios y saqueos Bogota sufrio a los vandalos que empanaron paro nacional";;;# AsIVaLaMarcha;"1197741495735984129";https://twitter.com/NoticiasCaracol/status/1197741495735984129;Muy negativo;0.02067630599796876
WRadioColombia;2019-11-22 00:00;1;7;"Comienza PrimeraHoraW con al punto con la musica y las voces de la marcha diganos cual es su balance de este gran paro nacional";;@ jeffersonmejiab;# PrimeraHoraW;"1197741495723479042";https://twitter.com/WRadioColombia/status/1197741495723479042;Tendencia negativa;0.4910329133054217
luferma812;2019-11-21 23:57;1;3;"no ha parado de pronunciar la palabra vandalos en todos los tiempos formas y colores igual que Duque no dicen una del sentido de la marcha ParoNacional 21Nov FueraDuque NoticiasCaracolAhora";;@ NoticiasCaracol;# Duque# ParoNacional# 21Nov# FueraDuque# NoticiasCaracolAhora;"1197740851176394754";https://twitter.com/luferma812/status/1197740851176394754;Muy negativo;0.05729437081025886
Haroldcollazos;2019-11-21 23:56;1;5;"La marcha civica muy bonita pero al gobierno le da igual son unos hijueputas Si hoy iniciaron los desmanes que manana se atengan a lo que viene Que viva el paro Nacional";;;;"1197740666081685505";https://twitter.com/Haroldcollazos/status/1197740666081685505;Tendencia negativa;0.33831191299605334
CarlosCaputo_R;2019-11-21 23:55;0;0;"Claro que los lideres politicos detras del ParoNacional tienen su responsabilidad politica Toda la jornada del Paro21Noviembre se la pasaron culpando a por cada error cometido por la fuerza publica Pero se esconden por lo sucedido en Facatativa y Suba con vandalos";;@ IvanDuque;# ParoNacional# Paro21Noviembre;"1197740448091115520";https://twitter.com/CarlosCaputo_R/status/1197740448091115520;Muy negativo;0.03484326254119111
JAMESRAMOSR;2019-11-21 23:53;0;0;"Que se sentira estar en modo silencio en pleno paro nacional solo Uribe puede resolvernos esa duda deberian llamar al ESMAD para que escolte al pajaritoazul";;;# ESMAD# pajaritoazul;"1197739817653743616";https://twitter.com/JAMESRAMOSR/status/1197739817653743616;Tendencia positiva;0.6048533996823484
pedroferneyc;2019-11-21 23:53;0;1;"Senores del suspendan ya la cuenta de este personaje esta promoviendo el desorden con las manifestaciones de miedo YA 21N ParoNacional";;@ twitter@ petrogustavo;# 21N# ParoNacional;"1197739802944294912";https://twitter.com/pedroferneyc/status/1197739802944294912;Muy negativo;0.012188009936240142
AndriAMOLED;2019-11-21 23:51;0;0;"Ijuemadre hicieron paro nacional en pleno viernes negro XD";;;;"1197739473284542465";https://twitter.com/AndriAMOLED/status/1197739473284542465;Tendencia negativa;0.4432608989649639
valentinaf130;2019-11-21 23:51;0;0;"Y a Dios le pido que ampare a las personas que tengan por hogar las calles durante este paro nacional";;;;"1197739327373086720";https://twitter.com/valentinaf130/status/1197739327373086720;Muy negativo;0.12334181129611527
PoleeCastillo;2019-11-21 23:49;1;1;"Resumen del dia La Policia Nacional es una basura el presidente es un incompetente que deberia renunciar y el paro debe seguir porque Colombia esta despertando 21N FueraDuque esmadasesino";;;# 21N# FueraDuque# esmadasesino;"1197738886472065025";https://twitter.com/PoleeCastillo/status/1197738886472065025;Muy negativo;0.008294650342359005
DiaSan_;2019-11-21 23:46;0;2;"Felicito a City tv por la excelente transmision que durante todo el dia han realizado con la cobertura del paro nacional Gracias a ustedes he podido seguir el minuto a minuto de este importante dia para nuestro pais";;;;"1197738176456142848";https://twitter.com/DiaSan_/status/1197738176456142848;Tendencia positiva;0.5297906931462265
NCTomlinson_;2019-11-21 23:44;0;1;"Mutuals y no mutuals de Colombia sigan a Colombiacheck es una cuenta confiable donde desmiente o verifica imagenes videos y noticias Y mas en estos momentos con lo del paro nacional";;;;"1197737484274282496";https://twitter.com/NCTomlinson_/status/1197737484274282496;Muy negativo;0.06731444138286845
clementemeneses;2019-11-21 23:43;7;16;"JESUS Y EL PARO NACIONAL Les doy este mandamiento nuevo que se amen unos a otros Asi como yo los amo ustedes deben amarse unos a otros Juan 13 34 NBV Colombia ParoNacional Jesus Amor Paz Fe Esperanza";;;# Colombia# ParoNacional# Jesus# Amor# Paz# Fe# Esperanzapic;"1197737455417528320";https://twitter.com/clementemeneses/status/1197737455417528320;Muy negativo;0.12708457627765815
