id,texto,RT_Count,Favorite_Count
3571,b'@honohenriquez @MiguelUribeT Vamos migue tu puedes',0,0
3572,"b'Lamento que @CarlosFGalan este obsesionado en que se repita la historia que lidero hace 8 anos. Por egos politicos condeno a Bogota a uno de los peores alcaldes que ha tenido. Desde el principio de esta contienda he buscado generar union, porque Bogota lo necesita. https://t.co/XFZsw2y8DK'",1805,0
3573,"b'@PartidoMIRA @MiguelUribeT @carlos_guevara @irmalherrera @Fabian_Puentess @OlgaVictoriaRC @Carolinanovoam @avancemosbog #DemocraciaEs pensar en la salud, la educacion, la empleabilidad, el bienestar de todos los ciudadanos y no de unos cuantos. Es la fuerza que nos une, para trabajar por una Colombia sonada.'",5,5
3574,"b'Acaso tenemos que elegir a alguien por ser hombre o mujer? Dejen la estupidez, la gente no vota por un genero, vota por quien esta capacitado y puede hacer bien las cosas, con mayor razon mi apoyo es para @MiguelUribeT\n\nPopulistas \n#SiUnaMujerGobernara'",81,0
3575,b'El nefasto Alcalde @EnriquePenalosa le hizo un gran dano a Bogota.\nLos bogotanos no deben darle ni un solo voto a quienes destruyeron a Bogota.\n@MiguelUribeT @CarlosFGalan https://t.co/B9HEl3We8b',131,0
3576,"b'Claramente el dilema no era @ClaudiaLopez, @CarlosFGalan o @MiguelUribeT; al final los tres garantizaban el negocio, la diferencia era la cantidad del robo.\nEl problema es @HOLLMANMORRIS, porque los saca del Negocio y no los deja robar NADA.\n@sergio_fajardo Konfirma por favor '",160,0
3577,"b'@chavo_comunista @gallegogalilei @monik_soto @MiguelUribeT A bueno, bien ha valido la pena que los cubanos hayan perdido su libertad entonces.'",0,0
3578,"b'En campana @MiguelUribeT promete tarifa diferencial para los estudiantes, pero en cuatro anos de gobierno no hicieron nada para implementar el acuerdo que ya existe. \n#Carreta #Despertemos https://t.co/gJP96caPcN'",338,0
3579,b'@CarlosFGalan @MiguelUribeT https://t.co/C6NwJlxNbg',0,0
3580,"b'?Recuerdan cuando @MiguelUribeT  propuso una consulta? ?Recuerdan que hace 8 anos Galan entrego la alcaldia a Petro? Debemos cobrarle ese egoismo y ese poco amor a la ciudad. Esto ratifica a @MiguelUribeT como el mas coherente, abierto al dialogo y con experiencia. https://t.co/oEN1yNGVcB'",341,0
3581,"b'@chavo_comunista @gallegogalilei @monik_soto @MiguelUribeT Nadie responde a las masas, yo no soy tan ingenuo. El mismo Fidel entre sus propiedades, tenia mas de 12 mansiones, nunca dormia un dia en la misma, ademas de ser dueno de una isla. Que masas lidero saloth Sar?'",0,0
3582,"b'?Recuerdan cuando @MiguelUribeT  propuso una consulta? ?Recuerdan que hace 8 anos Galan entrego la alcaldia a Petro? Debemos cobrarle ese egoismo y ese poco amor a la ciudad. Esto ratifica a @MiguelUribeT como el mas coherente, abierto al dialogo y con experiencia. https://t.co/oEN1yNGVcB'",341,0
3583,"b'Claramente el dilema no era @ClaudiaLopez, @CarlosFGalan o @MiguelUribeT; al final los tres garantizaban el negocio, la diferencia era la cantidad del robo.\nEl problema es @HOLLMANMORRIS, porque los saca del Negocio y no los deja robar NADA.\n@sergio_fajardo Konfirma por favor '",160,0
3584,"b'""Me atacan por ser coherente y leal, pero afortunadamente los bogotanos sabran que esperar, saben que pienso y que he hecho"": @MiguelUribeT'",123,0
3585,"b'@Penalosadas @EnriquePenalosa @MiguelUribeT @CarlosFGalan El POLO democratico y la izquierda en Bogota se tiraron esa ciudad por 12 anos dejandola en la ciudad mas decepcionante de America Latina, Penalosa la esta por lo menos recuperandole algo y aun asi deice que es la peor alcaldia de la historia de Bogota?. Ay por favor'",0,1
3586,"b'Claramente el dilema no era @ClaudiaLopez, @CarlosFGalan o @MiguelUribeT; al final los tres garantizaban el negocio, la diferencia era la cantidad del robo.\nEl problema es @HOLLMANMORRIS, porque los saca del Negocio y no los deja robar NADA.\n@sergio_fajardo Konfirma por favor '",160,0
3587,b'#apoyoAmigueluribeT @MiguelUribeT todos vamos que vamos. https://t.co/pE5HT9w18B',13,0
3588,b'#apoyoAmigueluribeT @MiguelUribeT todos vamos que vamos. https://t.co/pE5HT9w18B',13,0
3589,"b'?Recuerdan cuando @MiguelUribeT  propuso una consulta? ?Recuerdan que hace 8 anos Galan entrego la alcaldia a Petro? Debemos cobrarle ese egoismo y ese poco amor a la ciudad. Esto ratifica a @MiguelUribeT como el mas coherente, abierto al dialogo y con experiencia. https://t.co/oEN1yNGVcB'",341,0
3590,"b'Con Penalosa ya #RecuperamosABogota, ahora #Avancemos con @MiguelUribeT y @avancemosbog https://t.co/Qf3n6ErUyu'",13,0
3591,"b'#Medellin como inspiras, que ejemplo das y como demuestras que si es posible! \nOjala mi #Bogota del alma siga sus pasos y elija a @MiguelUribeT para poder seguir avanzando !!\n#Avancemos'",196,0
3592,"b'?Recuerdan cuando @MiguelUribeT  propuso una consulta? ?Recuerdan que hace 8 anos Galan entrego la alcaldia a Petro? Debemos cobrarle ese egoismo y ese poco amor a la ciudad. Esto ratifica a @MiguelUribeT como el mas coherente, abierto al dialogo y con experiencia. https://t.co/oEN1yNGVcB'",341,0
3593,b'1- @ClaudiaLopez\n2- @MiguelUribeT \n3- @CarlosFGalan \n\nTres personas distintas y un solo candidato verdadero: @EnriquePenalosa https://t.co/O62RucPbR7',7,0
3594,"b'@chavo_comunista @gallegogalilei @monik_soto @MiguelUribeT Por que nunca los comunistas se responsabilizan de nada? O sea, no es responsabilidad de Fidel Castro cuando expropio todo los negocios en Cuba, sino de EEUU?'",0,0
3595,"b'""Me atacan por ser coherente y leal, pero afortunadamente los bogotanos sabran que esperar, saben que pienso y que he hecho"": @MiguelUribeT'",123,0
3596,b'@Penalosadas @EnriquePenalosa @MiguelUribeT @CarlosFGalan Y toda la porqueria que hizo el POLO democratico durante 12 anos que?. No es que yo sea tan fanatico de Penalosa pero por lo menos hizo alguito durante su alcaldia cosa que su tan amada izquierda no pudo con Bogota porque lo unico que tenian en mete es robar.',0,1
3597,"b'#Medellin como inspiras, que ejemplo das y como demuestras que si es posible! \nOjala mi #Bogota del alma siga sus pasos y elija a @MiguelUribeT para poder seguir avanzando !!\n#Avancemos'",196,0
3598,b'El nefasto Alcalde @EnriquePenalosa le hizo un gran dano a Bogota.\nLos bogotanos no deben darle ni un solo voto a quienes destruyeron a Bogota.\n@MiguelUribeT @CarlosFGalan https://t.co/B9HEl3We8b',131,0
3599,b'El nefasto Alcalde @EnriquePenalosa le hizo un gran dano a Bogota.\nLos bogotanos no deben darle ni un solo voto a quienes destruyeron a Bogota.\n@MiguelUribeT @CarlosFGalan https://t.co/B9HEl3We8b',131,0
3600,"b'Desde @SuPresenciaIgle estuvimos con nuestro candidato @MiguelUribeT a la Alcaldia de Bogota, solo el representa los valores de defensa de la familia, la lucha contra el consumo de drogas, la recuperacion de la seguridad y la restauracion de la autoridad en Bogota https://t.co/MkUiptww5U'",70,0
3601,b'#apoyoAmigueluribeT @MiguelUribeT todos vamos que vamos. https://t.co/pE5HT9w18B',13,0
3602,"b'Acaso tenemos que elegir a alguien por ser hombre o mujer? Dejen la estupidez, la gente no vota por un genero, vota por quien esta capacitado y puede hacer bien las cosas, con mayor razon mi apoyo es para @MiguelUribeT\n\nPopulistas \n#SiUnaMujerGobernara'",81,0
3603,b'El otro dia @EnriquePenalosa subio un video publicitario en el que entregaba unos barrios legalizados. En las imagenes se podia ver a su candidato @MiguelUribeT repartiendo volantes el lado del alcalde. ?Ustedes tambien lo vieron? Ni para hacer trampa son inteligentes.',3,0
3604,"b'En campana @MiguelUribeT promete tarifa diferencial para los estudiantes, pero en cuatro anos de gobierno no hicieron nada para implementar el acuerdo que ya existe. \n#Carreta #Despertemos https://t.co/gJP96caPcN'",338,0
3605,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",300,0
3606,b'Agradecemos al representante @jjUscategui por la invitacion al evento de respaldo de la Reserva Activa a la candidatura de @MiguelUribeT.\n\n!Gratitud y admiracion por esos hombres y mujeres heroicos que son el sosten de la patria y un pilar fundamental del @CeDemocratico!\n\n#CD1 https://t.co/AcOnJPT3de',192,0
3607,"b'?Recuerdan cuando @MiguelUribeT  propuso una consulta? ?Recuerdan que hace 8 anos Galan entrego la alcaldia a Petro? Debemos cobrarle ese egoismo y ese poco amor a la ciudad. Esto ratifica a @MiguelUribeT como el mas coherente, abierto al dialogo y con experiencia. https://t.co/oEN1yNGVcB'",341,0
3608,"b'Entregaremos la mejor etapa de la vida; nuestra juventud al servicio de Bogota. \n@MiguelUribeT Alcalde, @josiasfiesco Concejal #CD18 #BogotaSeLevanta #Avancemos https://t.co/chUm0AaJXT'",97,0
3609,b'@portonlatino @MiguelUribeT Los exportadores seguro no votaran por el.',0,1
3610,"b'""Quiero recordar que en mi familia nos ensenaron a querer y apoyar a la fuerza publica"": @MiguelUribeT'",136,0
3611,b'@Cesard_12 @ElJuliSastoque @BluRadioCo @ClaudiaLopez @MiguelUribeT Me toco investigar a mi solito.\n\nComo proyecto personal.',0,0
3612,b'!Cero impunidad!\n\nCombatiremos la droga en todo el espacio publico.\nTraeremos 3 mil nuevos Policias.\nConstruiremos una nueva carcel distrital.\n\n#MiguelUribeEsSeguridad https://t.co/8B3cjTPyPW',695,0
3613,"b' En 45 dias lograremos que Bogota avance con el #EquipoGanador. \nLos invito el 27 de octubre a apoyarnos con su voto marcando el tarjeton del Concejo @CeDemocratico #11, a nuestro equipo de Ediles y a @MiguelUribeT por la Alcaldia. Es nuestra oportunidad y vamos hasta el FINAL https://t.co/P3rMtFmEYb'",20,0
3614,b'No entiendo por que son tan copiones.  @ClaudiaLopez y @CarlosFGalan se ahorran lo de la campana copiando todas las ideas del ganador @MiguelUribeT https://t.co/AljpiSF1aI',0,2
3615,b'Unidos construiremos una mejor Bogota @AForeroM CD # 1 @MiguelUribeT ! https://t.co/KXkvKq199r',62,0
3616,"b'Acaso tenemos que elegir a alguien por ser hombre o mujer? Dejen la estupidez, la gente no vota por un genero, vota por quien esta capacitado y puede hacer bien las cosas, con mayor razon mi apoyo es para @MiguelUribeT\n\nPopulistas \n#SiUnaMujerGobernara'",81,0
3617,"b'@JUSECALO @LuchyB @MiguelUribeT Dificil, mamertolandia no aprende con nada.'",0,0
3618,"b'Acaso tenemos que elegir a alguien por ser hombre o mujer? Dejen la estupidez, la gente no vota por un genero, vota por quien esta capacitado y puede hacer bien las cosas, con mayor razon mi apoyo es para @MiguelUribeT\n\nPopulistas \n#SiUnaMujerGobernara'",81,0
3619,b'Si no eligen a @MiguelUribeT tendremos el dolar a $6.000',0,1
3620,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
3621,"b'Hoy entiendo que estas elecciones son determinantes\n\nYo soy mama de dos hijos y tengo algo muy claro:\n \n[?][?]LOS PARQUES SON PARA NUESTROS HIJOS, NO PARA CONSUMIR DROGAS[?][?]\n\nCreo en @MiguelUribeT porque es el unico que se opone al consumo de drogas, el defiende el futuro de mis hijos https://t.co/kwz65crF75'",194,0
3622,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
3623,"b'Hoy entiendo que estas elecciones son determinantes\n\nYo soy mama de dos hijos y tengo algo muy claro:\n \n[?][?]LOS PARQUES SON PARA NUESTROS HIJOS, NO PARA CONSUMIR DROGAS[?][?]\n\nCreo en @MiguelUribeT porque es el unico que se opone al consumo de drogas, el defiende el futuro de mis hijos https://t.co/kwz65crF75'",194,0
3624,b'Para leer\nLa corrupcion y el clientelismo en @AnimalesBOG \nIDPYBA\nTodo para favorecer a @MiguelUribeT \nLa pastora @clarasandoval \nhttps://t.co/VMSeM4ZBdP',111,0
3625,"b'Claramente el dilema no era @ClaudiaLopez, @CarlosFGalan o @MiguelUribeT; al final los tres garantizaban el negocio, la diferencia era la cantidad del robo.\nEl problema es @HOLLMANMORRIS, porque los saca del Negocio y no los deja robar NADA.\n@sergio_fajardo Konfirma por favor '",160,0
3626,"b'#Medellin como inspiras, que ejemplo das y como demuestras que si es posible! \nOjala mi #Bogota del alma siga sus pasos y elija a @MiguelUribeT para poder seguir avanzando !!\n#Avancemos'",196,0
3627,b'Avanzar en acciones que mejoren la seguridad de los usuarios en @TransMilenio es #LaFuerzaQueNosUne con @MiguelUribeT a la Alcaldia de @Bogota. #MiguelEsSeguridadEnTransmi  https://t.co/hDs7FCBb8B',66,0
3628,"b'@RevistaSemana La solucion para la 7a, es vender el 49,9% del transmilenio a una empresa q haga metros subterraneos, esa es la verdadera solucion q no le guste a la IZQ y su revista es otra cosa, @CarlosFGalan @MiguelUribeT @MAndreaNieto'",0,0
3629,"b'?Recuerdan cuando @MiguelUribeT  propuso una consulta? ?Recuerdan que hace 8 anos Galan entrego la alcaldia a Petro? Debemos cobrarle ese egoismo y ese poco amor a la ciudad. Esto ratifica a @MiguelUribeT como el mas coherente, abierto al dialogo y con experiencia. https://t.co/oEN1yNGVcB'",341,0
3630,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
3631,b'@To_Charlao @MiguelUribeT Con ego subido no se logra el progreso de una ciudad. Unidos con @MiguelUribeT',0,1
3632,"b'En campana @MiguelUribeT promete tarifa diferencial para los estudiantes, pero en cuatro anos de gobierno no hicieron nada para implementar el acuerdo que ya existe. \n#Carreta #Despertemos https://t.co/gJP96caPcN'",338,0
3633,"b'Acaso tenemos que elegir a alguien por ser hombre o mujer? Dejen la estupidez, la gente no vota por un genero, vota por quien esta capacitado y puede hacer bien las cosas, con mayor razon mi apoyo es para @MiguelUribeT\n\nPopulistas \n#SiUnaMujerGobernara'",81,0
3634,b'Por que #PorGalanNPP ? Nunca ha manejado un $ publico. Pidio el aval de otros partidos politicos y ahora quiere hacernos creer q  solo se puede gobernar. Le entrego la alcaldia a Petro hace 8 anos. Su ego + grande que sus conocimientos y carisma #Avancemos @MiguelUribeT ALCALDE',4,0
3635,"b'#Medellin como inspiras, que ejemplo das y como demuestras que si es posible! \nOjala mi #Bogota del alma siga sus pasos y elija a @MiguelUribeT para poder seguir avanzando !!\n#Avancemos'",196,0
3636,"b'@JUSECALO @MiguelUribeT Dices bien, mi Bogota del alma queremos lo mejor para ti.@MiguelUribeT'",0,1
3637,"b'Acaso tenemos que elegir a alguien por ser hombre o mujer? Dejen la estupidez, la gente no vota por un genero, vota por quien esta capacitado y puede hacer bien las cosas, con mayor razon mi apoyo es para @MiguelUribeT\n\nPopulistas \n#SiUnaMujerGobernara'",81,0
3638,"b'En campana @MiguelUribeT promete tarifa diferencial para los estudiantes, pero en cuatro anos de gobierno no hicieron nada para implementar el acuerdo que ya existe. \n#Carreta #Despertemos https://t.co/gJP96caPcN'",338,0
3639,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
3640,"b'#Medellin como inspiras, que ejemplo das y como demuestras que si es posible! \nOjala mi #Bogota del alma siga sus pasos y elija a @MiguelUribeT para poder seguir avanzando !!\n#Avancemos'",196,0
3641,"b'?Recuerdan cuando @MiguelUribeT  propuso una consulta? ?Recuerdan que hace 8 anos Galan entrego la alcaldia a Petro? Debemos cobrarle ese egoismo y ese poco amor a la ciudad. Esto ratifica a @MiguelUribeT como el mas coherente, abierto al dialogo y con experiencia. https://t.co/oEN1yNGVcB'",341,0
3642,"b'?Recuerdan cuando @MiguelUribeT  propuso una consulta? ?Recuerdan que hace 8 anos Galan entrego la alcaldia a Petro? Debemos cobrarle ese egoismo y ese poco amor a la ciudad. Esto ratifica a @MiguelUribeT como el mas coherente, abierto al dialogo y con experiencia. https://t.co/oEN1yNGVcB'",341,0
3643,b'Para leer\nLa corrupcion y el clientelismo en @AnimalesBOG \nIDPYBA\nTodo para favorecer a @MiguelUribeT \nLa pastora @clarasandoval \nhttps://t.co/VMSeM4ZBdP',111,0
3644,b'#apoyoAmigueluribeT @MiguelUribeT todos vamos que vamos. https://t.co/pE5HT9w18B',13,0
3645,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
3646,"b'""Yo tambien fui victima, con mi mama y con Jorge Eduardo, y aun asi estamos aca, porque sabemos que no podemos ser indiferentes. Por eso he dicho, en publico y privado, que vamos a seguir trabajando por la seguridad de Bogota"": @MiguelUribeT'",103,0
3647,"b'Con Penalosa ya #RecuperamosABogota, ahora #Avancemos con @MiguelUribeT y @avancemosbog https://t.co/Qf3n6ErUyu'",13,0
3648,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
3649,b'Mi Dios Lo Libre Ampare Y Favorezca :.. Tambien Luiscarlos Galan Encabezaba Las Encuestas \n \nQue Viva @CarlosFGalan ; Para Que Precencie Su Derrota A Manos De @MiguelUribeT Y Con Este Bogota Sea la #Budapest_Suramericana Con el Rio Por Un Lado No Por El Centro :.. https://t.co/N7dzu43yij https://t.co/nJkC6OLTux',0,0
